TradingDate,TradingPeriod,ParticipantCode,PointOfConnection,Unit,UTCSubmissionDate,UTCSubmissionTime,SubmissionOrder,IsLatestYesNo,DispatchableYesNo,Tranche,Megawatts,DollarsPerMegawattHour
2018-06-23,20,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,20,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,20,NZAB,TWI2201,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,20,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",1,91.600,9997.00
2018-06-23,20,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,20,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,20,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,20,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,20,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,20,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,20,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,20,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,20,NZSD,GLN0331,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,20,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",1,30.000,1000.00
2018-06-23,20,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,N,"",2,15.000,350.00
2018-06-23,20,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,N,"",3,20.000,250.00
2018-06-23,20,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",4,0.000,0.00
2018-06-23,20,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",5,0.000,0.00
2018-06-23,20,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",6,0.000,0.00
2018-06-23,20,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",7,0.000,0.00
2018-06-23,20,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",8,0.000,0.00
2018-06-23,20,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",9,0.000,0.00
2018-06-23,20,PPFP,WHI0111,"",2018-06-17,21:20:42.000,1,Y,"",10,0.000,0.00
2018-06-23,20,PPFP,WHI0111,"",2018-06-22,21:06:21.000,2,Y,"",2,0.000,350.00
2018-06-23,20,PPFP,WHI0111,"",2018-06-22,21:06:21.000,2,Y,"",3,0.000,250.00
2018-06-23,20,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",1,0.000,9999.00
2018-06-23,20,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,20,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,20,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,20,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,20,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,20,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,20,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,20,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,20,PSNZ,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,20,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",1,0.179,15000.00
2018-06-23,20,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,20,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,20,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,20,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,20,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,20,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,20,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,20,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,20,PUNZ,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,20,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,1,25.000,15000.00
2018-06-23,20,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,N,N,2,5.000,14000.00
2018-06-23,20,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,N,N,3,0.000,1000.00
2018-06-23,20,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,4,0.000,0.00
2018-06-23,20,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,5,0.000,0.00
2018-06-23,20,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,6,0.000,0.00
2018-06-23,20,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,7,0.000,0.00
2018-06-23,20,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,8,0.000,0.00
2018-06-23,20,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,9,0.000,0.00
2018-06-23,20,SKOG,KAW0112,DLS0,2018-06-20,12:10:03.000,1,Y,N,10,0.000,0.00
2018-06-23,20,SKOG,KAW0112,DLS0,2018-06-22,03:17:57.000,2,Y,N,2,10.000,14000.00
2018-06-23,20,SKOG,KAW0112,DLS0,2018-06-22,03:17:57.000,2,Y,N,3,6.000,1000.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,N,N,1,3.000,15000.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,N,N,2,0.000,151.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,N,N,3,0.000,150.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,N,N,4,0.000,0.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,N,N,5,0.000,0.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,N,N,6,0.000,0.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,N,N,7,0.000,0.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,N,N,8,0.000,0.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,N,N,9,0.000,0.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-20,12:10:04.000,1,N,N,10,0.000,0.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-22,03:17:57.000,2,N,Y,1,12.000,15000.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-22,03:17:57.000,2,Y,Y,2,0.000,151.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-22,03:17:57.000,2,N,Y,3,56.000,150.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-22,03:17:57.000,2,Y,Y,4,0.000,0.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-22,03:17:57.000,2,Y,Y,5,0.000,0.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-22,03:17:57.000,2,Y,Y,6,0.000,0.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-22,03:17:57.000,2,Y,Y,7,0.000,0.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-22,03:17:57.000,2,Y,Y,8,0.000,0.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-22,03:17:57.000,2,Y,Y,9,0.000,0.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-22,03:17:57.000,2,Y,Y,10,0.000,0.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-22,19:11:08.000,3,N,Y,1,8.000,15000.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-22,19:11:08.000,3,N,Y,3,28.000,150.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-22,19:40:43.000,4,Y,Y,1,3.000,15000.00
2018-06-23,20,SKOG,KAW0113,DLS1,2018-06-22,19:40:43.000,4,Y,Y,3,0.000,150.00
2018-06-23,20,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",1,0.100,1000.00
2018-06-23,20,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,800.00
2018-06-23,20,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,20,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,20,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,20,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,20,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,20,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,20,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,20,TAOM,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,20,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",1,13.424,5000.00
2018-06-23,20,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,20,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,20,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,20,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,20,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,20,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,20,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,20,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,20,TODD,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,20,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",1,2.812,5000.00
2018-06-23,20,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,20,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,20,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,20,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,20,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,20,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,20,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,20,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,20,TODD,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,20,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",1,10.800,10000.00
2018-06-23,20,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,20,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,20,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,20,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,20,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,20,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,20,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,20,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,20,TRUS,ASB0661,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,20,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",1,16.800,10000.00
2018-06-23,20,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,20,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,20,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,20,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,20,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,20,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,20,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,20,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,20,TRUS,EDG0331,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,20,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",1,14.400,10000.00
2018-06-23,20,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,20,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,20,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,20,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,20,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,20,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,20,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,20,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,20,TRUS,KAW0111,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,20,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",1,7.100,10000.00
2018-06-23,20,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,20,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,20,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,20,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,20,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,20,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,20,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,20,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,20,TRUS,MNG1101,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,20,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,N,"",1,28.000,9997.00
2018-06-23,20,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",2,0.000,0.00
2018-06-23,20,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",3,0.000,0.00
2018-06-23,20,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",4,0.000,0.00
2018-06-23,20,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",5,0.000,0.00
2018-06-23,20,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",6,0.000,0.00
2018-06-23,20,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",7,0.000,0.00
2018-06-23,20,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",8,0.000,0.00
2018-06-23,20,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",9,0.000,0.00
2018-06-23,20,WNST,TNG0111,"",2018-06-20,12:10:04.000,1,Y,"",10,0.000,0.00
2018-06-23,20,WNST,TNG0111,"",2018-06-21,14:25:15.000,2,Y,"",1,33.062,9997.00
2018-06-23,21,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,N,"",1,3.200,2000.00
2018-06-23,21,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,21,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,21,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,21,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,21,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,21,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,21,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,21,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,21,CTCT,ASB0661,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,21,CTCT,ASB0661,"",2018-06-20,13:30:12.000,2,Y,"",1,3.270,2000.00
2018-06-23,21,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,N,"",1,2.970,2000.00
2018-06-23,21,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,21,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,21,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,21,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,21,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,21,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,21,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,21,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,21,CTCT,EDG0331,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,21,CTCT,EDG0331,"",2018-06-20,13:30:12.000,2,Y,"",1,2.300,2000.00
2018-06-23,21,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,N,"",1,0.320,2000.00
2018-06-23,21,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",2,0.000,0.00
2018-06-23,21,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",3,0.000,0.00
2018-06-23,21,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",4,0.000,0.00
2018-06-23,21,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",5,0.000,0.00
2018-06-23,21,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",6,0.000,0.00
2018-06-23,21,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",7,0.000,0.00
2018-06-23,21,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",8,0.000,0.00
2018-06-23,21,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",9,0.000,0.00
2018-06-23,21,CTCT,KAW0111,"",2018-06-20,12:10:03.000,1,Y,"",10,0.000,0.00
2018-06-23,21,CTCT,KAW0111,"",2018-06-20,13:30:12.000,2,Y,"",1,0.330,2000.00
2018-06-23,21,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",1,4.899,20000.00
2018-06-23,21,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",2,0.000,0.00
2018-06-23,21,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",3,0.000,0.00
2018-06-23,21,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",4,0.000,0.00
2018-06-23,21,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",5,0.000,0.00
2018-06-23,21,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",6,0.000,0.00
2018-06-23,21,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",7,0.000,0.00
2018-06-23,21,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",8,0.000,0.00
2018-06-23,21,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",9,0.000,0.00
2018-06-23,21,GENE,ASB0661,"",2018-06-19,23:05:29.000,1,Y,"",10,0.000,0.00
2018-06-23,21,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",1,4.311,20000.00
2018-06-23,21,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",2,0.000,0.00
2018-06-23,21,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",3,0.000,0.00
2018-06-23,21,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",4,0.000,0.00
2018-06-23,21,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",5,0.000,0.00
2018-06-23,21,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",6,0.000,0.00
2018-06-23,21,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",7,0.000,0.00
2018-06-23,21,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",8,0.000,0.00
2018-06-23,21,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",9,0.000,0.00
2018-06-23,21,GENE,EDG0331,"",2018-06-19,23:05:29.000,1,Y,"",10,0.000,0.00
2018-06-23,21,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",1,0.830,20000.00
2018-06-23,21,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",2,0.000,0.00
2018-06-23,21,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",3,0.000,0.00
2018-06-23,21,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",4,0.000,0.00
2018-06-23,21,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",5,0.000,0.00
2018-06-23,21,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",6,0.000,0.00
2018-06-23,21,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",7,0.000,0.00
2018-06-23,21,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",8,0.000,0.00
2018-06-23,21,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",9,0.000,0.00
2018-06-23,21,GENE,KAW0111,"",2018-06-19,23:05:29.000,1,Y,"",10,0.000,0.00
2018-06-23,21,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",1,0.000,9999.00
2018-06-23,21,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,N,"",2,23.451,9998.00
2018-06-23,21,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",3,0.000,9997.00
2018-06-23,21,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",4,0.000,0.00
2018-06-23,21,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",5,0.000,0.00
2018-06-23,21,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",6,0.000,0.00
2018-06-23,21,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",7,0.000,0.00
2018-06-23,21,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",8,0.000,0.00
2018-06-23,21,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",9,0.000,0.00
2018-06-23,21,MERI,ASB0661,"",2018-06-16,12:02:36.000,1,Y,"",10,0.000,0.00
2018-06-23,21,MERI,ASB0661,"",2018-06-17,12:08:44.000,2,N,"",2,20.625,9998.00
2018-06-23,21,MERI,ASB0661,"",2018-06-17,12:15:18.000,3,N,"",2,20.432,9998.00
2018-06-23,21,MERI,ASB0661,"",2018-06-17,19:40:09.000,4,N,"",2,41.786,9998.00
2018-06-23,21,MERI,ASB0661,"",2018-06-17,21:34:17.000,5,N,"",2,40.800,9998.00
2018-06-23,21,MERI,ASB0661,"",2018-06-18,05:41:47.000,6,N,"",2,32.282,9998.00
2018-06-23,21,MERI,ASB0661,"",2018-06-18,12:04:31.000,7,N,"",2,31.465,9998.00
2018-06-23,21,MERI,ASB0661,"",2018-06-18,23:35:21.000,8,N,"",2,24.805,9998.00
2018-06-23,21,MERI,ASB0661,"",2018-06-19,12:17:12.000,9,N,"",2,25.938,9998.00
2018-06-23,21,MERI,ASB0661,"",2018-06-20,22:42:43.000,10,N,"",2,28.611,9998.00
2018-06-23,21,MERI,ASB0661,"",2018-06-22,19:10:56.000,11,Y,"",2,24.951,9998.00
2018-06-23,21,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,N,"",1,1.037,9999.00
2018-06-23,21,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,N,"",2,0.168,9998.00
2018-06-23,21,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",3,0.000,0.00
2018-06-23,21,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",4,0.000,0.00
2018-06-23,21,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",5,0.000,0.00
2018-06-23,21,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",6,0.000,0.00
2018-06-23,21,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",7,0.000,0.00
2018-06-23,21,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",8,0.000,0.00
2018-06-23,21,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",9,0.000,0.00
2018-06-23,21,MERI,EDG0331,"",2018-06-16,12:02:36.000,1,Y,"",10,0.000,0.00
2018-06-23,21,MERI,EDG0331,"",2018-06-17,12:08:44.000,2,N,"",1,1.038,9999.00
